MicrobeID	Catalase	Nitrate reductase	Cytochrome c oxidase	gamma-glutamyltransferase	Alkaline phosphatase	Acid phosphatase	Sialidase	Alpha-glucosidase	Beta-glucosidase	Alpha-galactosidase	Beta-galactosidase	Beta-mannosidase	Beta-glucuronidase	Alpha-fucosidase	N-acetyl-beta-glucosaminidase	Alpha-arabinosidase	6-phospho-beta-galactosidase	Leucine arylamidase	Leucyl glycine arylamidase	Alanine arylamidase	Tripeptide aminopeptidase	Urease	Pyrazinamidase	Beta-lactamase	Arginine dihydrolase	Glutamate decarboxylase	Ornithine decarboxylase	Lysine decarboxylase	Tryptophanase	Phenylalanine ammonia-lyase	6-phospho-beta-galactosidase
Dialister_invisus_DSM_15470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister_micraerophilus_DSM_19965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister_succinatiphilus_YIT_11850	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dielma_fastidiosa_JC13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dolosigranulum_pigrum_ATCC_51524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorea_formicigenerans_ATCC_27755	0	0	0	0	-1	0	0	1	-1	-1	1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Dorea_longicatena_DSM_13814	0	0	0	0	-1	0	0	0	1	-1	1	0	-1	-1	-1	1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Dyadobacter_beijingensis_DSM_21582	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dyadobacter_fermentans_DSM_18053	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0
Dysgonomonas_mossii_DSM_22836	0	0	0	0	1	1	0	1	1	1	1	0	-1	-1	1	-1	0	-1	1	1	0	-1	0	0	-1	-1	-1	0	-1	0	0
Edwardsiella_tarda_NBRC_105688	0	0	-1	0	0	0	0	-1	-1	-1	-1	0	-1	0	-1	0	0	0	0	0	0	-1	0	0	-1	0	1	1	-1	0	0
Eggerthella_lenta_11C	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	1	1	0	0	-1	0	-1
Eggerthella_lenta_14A	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	1	1	0	0	-1	0	-1
Eggerthella_lenta_22C	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	1	1	0	0	-1	0	-1
Eggerthella_lenta_28B	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	1	1	0	0	-1	0	-1
Eggerthella_lenta_A2	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	1	1	0	0	-1	0	-1
Eggerthella_lenta_AN51LG	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	1	1	0	0	-1	0	-1
Eggerthella_lenta_DSM_15644	0	0	0	0	-1	1	0	-1	-1	-1	-1	0	-1	-1	0	-1	0	-1	-1	-1	0	-1	0	0	1	-1	0	0	-1	0	-1
Eggerthella_lenta_DSM_2243	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	0	-1	0	-1	-1	-1	0	-1	0	0	0	-1	0	0	-1	0	-1
Eggerthella_sinensis_DSM_16107	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	1	-1	0	0	-1	0	-1
Eikenella_corrodens_ATCC_23834	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	0
Enhydrobacter_aerosaccus_ATCC_27094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enorma_timonensis_GD5	0	0	0	0	-1	0	0	1	1	1	1	0	0	-1	-1	-1	0	1	1	1	0	-1	0	0	1	-1	0	0	-1	0	-1
Enterobacter_aerogenes_KCTC_2190	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1	0	0
Enterobacter_cloacae_subsp_cloacae_ATCC_13047	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	-1	-1	0	0
Enterobacter_hormaechei_ATCC_49162	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	-1	-1	0	0
Enterobacter_mori_LMG_25706	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	-1	-1	0	0
Enterobacter_sp_MGH_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_avium_ATCC_14025	0	0	0	0	-1	0	0	0	1	-1	-1	0	-1	0	-1	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0
Enterococcus_casseliflavus_ATCC_12755	0	0	0	0	-1	0	0	0	1	1	1	0	-1	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
Enterococcus_cecorum_DSM_20682	-1	0	-1	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0
Enterococcus_dispar_ATCC_51266	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_faecalis_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecalis_ATCC_19433	-1	0	-1	0	0	0	0	1	1	-1	-1	0	-1	0	-1	0	0	0	0	0	0	-1	0	0	1	0	-1	-1	0	0	0
Enterococcus_faecalis_ATCC_29212	1	0	-1	0	-1	0	0	0	1	-1	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_faecalis_D3	0	0	0	0	1	0	0	0	1	-1	1	1	-1	0	1	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_faecalis_DAPTO_512	1	0	-1	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_faecalis_KB1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_faecalis_T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecalis_T19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecalis_T2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecium_DO	0	0	-1	-1	-1	0	0	0	1	-1	1	1	-1	0	0	0	0	0	0	0	0	-1	0	-1	1	0	-1	0	-1	0	0
Enterococcus_faecium_E980	-1	0	-1	0	-1	0	0	0	1	1	1	0	-1	0	1	0	0	1	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_faecium_TC_6	-1	0	-1	0	-1	0	0	0	1	-1	1	0	-1	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_faecium_U0317	-1	0	-1	0	-1	0	0	0	1	1	1	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_faecium_VAN_332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecium_VAN_335	0	0	0	0	-1	0	0	0	1	1	1	1	-1	0	1	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_faecium_VAN_342	0	0	0	0	-1	0	0	0	1	-1	1	1	-1	0	1	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_faecium_VAN_345	0	0	0	0	-1	0	0	0	1	1	1	1	-1	0	1	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_faecium_VRE_110	1	0	-1	0	-1	0	0	0	1	-1	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Enterococcus_faecium_VRE_84	0	0	0	0	-1	0	0	0	1	1	1	1	-1	0	1	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
Enterococcus_pallens_DSM_15690	0	0	0	0	-1	0	0	0	1	1	-1	-1	-1	0	-1	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0
Enterococcus_raffinosus_DSM_5633	-1	0	-1	0	-1	0	0	0	0	1	-1	-1	-1	0	-1	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0
Enterococcus_saccharolyticus_ATCC_43076	-1	0	-1	0	-1	0	0	0	1	1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0
Erwinia_psidii_IBSBF_435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erysipelothrix_rhusiopathiae_ATCC_19414	-1	0	-1	-1	1	1	0	-1	-1	-1	1	-1	-1	-1	1	-1	0	1	-1	-1	0	-1	-1	0	1	-1	-1	-1	-1	0	-1
Escherichia_coli_042	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_1357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_536	0	0	-1	0	0	0	0	-1	-1	1	1	0	1	0	-1	0	0	0	0	0	0	-1	0	0	-1	0	1	1	-1	0	0
Escherichia_coli_75	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_83972	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	1	-1	0	0
Escherichia_coli_APEC_O1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_APEC_O78	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	1	-1	0	0
Escherichia_coli_ATCC_25922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	-1	0	0
Escherichia_coli_ATCC_8739	0	0	-1	0	0	0	0	-1	1	1	1	0	1	0	-1	0	0	0	0	0	0	-1	0	0	-1	0	-1	1	-1	0	0
Escherichia_coli_B185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_B41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_BW25113	0	0	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_CFT073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	1	-1	0	0
Escherichia_coli_DH1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	-1	-1	0	0
Escherichia_coli_Envira_10_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_H30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_HS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_J53	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_MS_78_1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	1	-1	0	0
Escherichia_coli_MS_79_10	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	-1	0	-1	0	0
Escherichia_coli_Mt1B1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	1	-1	0	0
Escherichia_coli_N1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_O104_H4_str_04_8351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O104_H4_str_09_7901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O104_H4_str_11_02033_1	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	-1	-1	0	0
Escherichia_coli_O104_H4_str_11_3677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O104_H4_str_11_4404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O104_H4_str_11_4623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O104_H4_str_11_4632_C1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	-1	-1	0	0
Escherichia_coli_O104_H4_str_11_4632_C2	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_O104_H4_str_11_4632_C3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_O104_H4_str_11_4632_C4	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_O104_H4_str_11_4632_C5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O104_H4_str_Ec11_6006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O104_H4_str_Ec11_9450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O104_H4_str_Ec11_9941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O104_H4_str_Ec11_9990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O104_H4_str_Ec12_0465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O104_H4_str_Ec12_0466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O10K5LH4_str_ATCC_23506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O121_H19_str_MT_2	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_O127_H27_str_C43_90	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	1	-1	0	0
Escherichia_coli_O127_H6_str_E2348_69	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_O145_H28_str_4865_96	0	0	-1	0	0	0	0	-1	-1	1	1	0	1	0	-1	0	0	0	0	0	0	-1	0	0	-1	0	1	1	-1	0	0
Escherichia_coli_O157_H_str_493_89	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_O157_H7_str_1125	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	-1	0	0
Escherichia_coli_O26_H11_str_11368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli_O45_H2_str_03_EN_705	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_O7_K1_str_CE10	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	-1	-1	0	0
Escherichia_coli_ONT_H33_str_C48_93	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	-1	-1	0	0
Escherichia_coli_S17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_str_K_12_substr_MG1655	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_coli_str_K_12_substr_W3110	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	1	-1	0	0
Escherichia_fergusonii_ATCC_35469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_sp_3_2_53FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ethanoligenens_harbinense_YUAN_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_brachy_ATCC_33089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_cellulosolvens_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_limosum_DSM_20543	-1	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	1	-1	0	-1	-1	0	-1	1	0	0	-1	0	-1
Eubacterium_oxidoreducens_DSM_3217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_ramulus_ATCC_29099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_siraeum_DSM_15702	0	0	0	0	-1	0	0	1	0	1	1	0	-1	-1	-1	1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Eubacterium_sulci_ATCC_35585	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Eubacterium_ventriosum_ATCC_27560	0	0	0	0	-1	0	0	0	0	-1	1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Ewingella_americana_ATCC_33852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exiguobacterium_aurantiacum_DSM_6208	0	0	0	0	1	-1	0	1	-1	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	-1	1	0	-1	0	-1	-1	-1	0	0
Extibacter_muris_DSM_28560	-1	0	0	0	-1	0	0	-1	-1	-1	1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Facklamia_hominis_CCUG_36813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Facklamia_languida_CCUG_37842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacterium_prausnitzii_A2_165	0	0	0	0	-1	0	0	0	-1	0	1	0	1	-1	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	0	-1	0	0
Filifactor_alocis_ATCC_35896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Finegoldia_magna_ATCC_29328	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	1	0	1	0	0	1	0	0	0	-1	0	-1
Flavobacterium_cheniae_CGMCC_16844	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium_cucumis_DSM_18830	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavonifractor_plautii_ATCC_29863	0	0	0	0	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Flavonifractor_plautii_YL31	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	0	-1	-1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Frisingicoccus_caecimuris_DSM_28559	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
Fructobacillus_durionis_DSM_19113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fructobacillus_pseudoficulneus_DSM_15468	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fructobacillus_tropaeoli_F214_1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fulvimarina_pelagi_DSM_15513	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	0
Fusobacterium_gonidiaformans_ATCC_25563	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	1	0	-1
Fusobacterium_necrophorum_subsp_funduliforme_ATCC_51357	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	1	0	-1
Fusobacterium_nucleatum_subsp_animalis_ATCC_51191	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	0	0	0	1	0	-1
Fusobacterium_nucleatum_subsp_nucleatum_ATCC_25586	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	0	0	-1
Fusobacterium_nucleatum_subsp_polymorphum_ATCC_10953	-1	0	0	0	-1	0	0	0	1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	0	0	0	1	0	-1
Fusobacterium_nucleatum_subsp_vincentii_ATCC_49256	0	0	0	0	-1	0	0	-1	1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	1	0	-1
Fusobacterium_periodonticum_ATCC_33693	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	-1	-1	0	0	1	0	-1
Fusobacterium_ulcerans_ATCC_49185	-1	0	0	0	0	0	0	-1	-1	-1	0	0	-1	-1	0	-1	0	-1	-1	0	0	-1	0	0	0	-1	0	0	0	0	-1
Gemella_haemolysans_ATCC_10379	0	0	0	-1	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	-1	0	-1	0	0
Gemmata_obscuriglobus_UQM_2246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonas_aurantiaca_T_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacillus_stearothermophilus_ATCC_7953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378	1	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	-1	0	0	1	-1	0	0	-1	0	-1
Granulicatella_adiacens_ATCC_49175	0	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	0	-1	-1	0	0	-1	1	0	-1	0	0	-1	-1	0	0	-1	0	-1
Grimontia_hollisae_CIP_101886	0	0	1	0	0	0	0	-1	1	-1	-1	0	-1	0	-1	0	0	0	0	0	0	-1	0	0	-1	0	-1	-1	-1	0	0
Haemophilus_aegyptius_ATCC_11116	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0
Haemophilus_influenzae_477	0	0	0	1	1	1	0	-1	-1	-1	-1	0	-1	-1	0	0	0	1	0	0	0	1	0	0	0	0	-1	0	-1	0	0
Haemophilus_influenzae_Rd_KW20	0	0	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
Haemophilus_parainfluenzae_ATCC_33392	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
Haemophilus_pittmaniae_HK_85	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	-1	0	0
Haemophilus_sputorum_CCUG_13788	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
